amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids 
113-3947315-8333848	113-3947315-8333848	2017-09-13T19:13:05+00:00	2017-09-14T18:10:02+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Nissan Rogue (2014-2017) Complete Set (Black)	A0151/B0151-FBA	B00HZOCC3C	Shipped	1	USD	143.98								LINCOLN	NE	68506-2959	US	
113-4846505-1715451	113-4846505-1715451	2017-09-13T19:10:03+00:00	2017-09-14T08:12:33+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Tahoe / Yukon / Escalade (2015-2017) Cargo Liner Behind Third Row Seat (Black)	E0153-FBA	B00UKCB5P2	Shipped	1	USD	71.99								Sterling	VA	20165	US	
113-9853050-5765017	113-9853050-5765017	2017-09-13T19:01:49+00:00	2017-09-14T10:10:16+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Toyota Tundra Crew Max (Coverage Under Second Row Seat) (2014-2017) Complete Set (Black)	A0108/B0155-FBA	B00VEIVBKK	Shipped	1	USD	161.98								BOUNTIFUL	UT	84010-5037	US	
113-7050330-9374640	113-7050330-9374640	2017-09-13T18:57:02+00:00	2017-09-14T17:18:30+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats and MAXTRAY Cargo Liner for Nissan Rogue (2014-2017)  Does not fit vehicles with 3rd row or the Rogue Select.  Complete Set (Bl	A0151/B0151/D0151-FBA	B00HZOCCBY	Shipped	1	USD	215.97								SEATTLE	WA	98103-7926	US	
111-2722807-4102602		2017-09-13T18:55:32+00:00	2017-09-14T18:15:07+00:00	Shipped	Merchant	Amazon.com			Standard	MAXTRAY All Weather Cargo Liner for Acura RDX (2013-2017) (Black)	D0235	B06XN6DVBS	Shipped	1	USD	71.99		0.0		0.0				FAIRFAX	VA	22033-3134	US	
111-9138785-8651421	111-9138785-8651421	2017-09-13T18:50:34+00:00	2017-09-14T03:18:17+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Honda Civic Sedan and Hatchback (2016-2017) (Black)	A0224-FBA	B074R4ZLK1	Shipped	1	USD	85.49								MAPLEWOOD	MN	55117-2569	US	
113-6692747-7626668	113-6692747-7626668	2017-09-13T18:48:37+00:00	2017-09-14T12:24:47+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford F-150 SuperCrew With Front Bucket Seats (2015-2017) Complete Set (Black)	A0167/B0167-FBA	B014F5ISHC	Shipped	1	USD	152.98								Chesapeake	VA	23322	US	
111-7774326-8978630	111-7774326-8978630	2017-09-13T18:46:10+00:00	2017-09-14T09:20:50+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Kia Sorento 2016-2017 (7-Passenger) Behind Second Row (Black)	D0191-FBA	B014F6TNRU	Shipped	1	USD	80.99								ELDRIDGE	IA	52748-9685	US	
114-0512329-5509033	114-0512329-5509033	2017-09-13T18:44:24+00:00	2017-09-14T07:25:15+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford F-150 SuperCrew With Front Bucket Seats (2015-2017) Complete Set (Black)	A0167/B0167-FBA	B014F5ISHC	Shipped	1	USD	152.98								MIDDLETOWN	PA	17057-2323	US	
113-3623309-1909051	113-3623309-1909051	2017-09-13T18:37:08+00:00	2017-09-14T22:47:11+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats (2 Row Set) and MAXTRAY Cargo Liner Upper Deck Position for Honda CR-V (2017) (Black)	A0250/B0250/D0250-FBA	B071WWXNBQ	Shipped	1	USD	224.97								SOUTH RICHMOND HILL	NY	11419-2716	US	
113-9975028-7877825		2017-09-13T18:08:42+00:00	2017-09-14T18:15:08+00:00	Shipped	Merchant	Amazon.com			Standard	MAXFLOORMAT Floor Mats (2 Row Set) and MAXTRAY Cargo Liner for Chevrolet Equinox / GMC Terrain (2018) (Black)	A0310/B0310/D0310	B073RNGTDH	Shipped	1	USD	224.97		0.0		0.0				PITTSBURG	NH	03592-5541	US	
114-9657776-4833848	114-9657776-4833848	2017-09-13T18:08:37+00:00	2017-09-14T20:20:46+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Expedition / Navigator 2nd Row Bucket Seats No Console (2011-2017) Third Row Black	C0184-FBA	B014F6BDXC	Shipped	1	USD	62.99								STILLWATER	OK	74075-6159	US	
112-9395095-7357858	112-9395095-7357858	2017-09-13T18:07:01+00:00	2017-09-15T02:15:52+00:00	Shipped	Amazon	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Chevrolet Equinox / GMC Terrain (2018) Complete Set (Black)	A0310/B0310-FBA	B073RMWSRX	Shipped	1	USD	143.98		8.98						LEBANON	IN	46052-8893	US	
113-3989853-2697009	113-3989853-2697009	2017-09-13T17:57:43+00:00	2017-09-14T19:51:54+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Toyota Tundra Crew Max (Coverage Under Second Row Seat) (2014-2017) Complete Set (Black)	A0108/B0155-FBA	B00VEIVBKK	Shipped	1	USD	161.98								LIVERMORE	CA	94550-3851	US	
113-6098004-0304268	113-6098004-0304268	2017-09-13T17:53:59+00:00	2017-09-14T12:03:53+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Expedition EL / Navigator L 2nd Row Bucket Seats No Console (2011-2017) Third Row Black	C0186-FBA	B014F6SCYA	Shipped	1	USD	62.99								STATESBORO	GA	30458-0502	US	
113-1700696-1001806	113-1700696-1001806	2017-09-13T17:41:58+00:00	2017-09-13T23:05:13+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY All Weather Cargo Liner for Kia Soul (2014-2017) (Black)	D0266-FBA	B071K6WB8Y	Shipped	1	USD	80.99								REDDING	CA	96001	US	
113-0109514-6533060	113-0109514-6533060	2017-09-13T17:37:44+00:00	2017-09-14T14:25:17+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY All Weather Cargo Liner for Honda CR-V (2017) Lower Deck Position (Black)	D0251-FBA	B072K625NB	Shipped	1	USD	80.99								Moore	OK	73160	US	
114-2156697-5325859		2017-09-13T17:00:48+00:00	2017-09-13T20:06:58+00:00	Shipped	Merchant	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Nissan Pathfinder (2013-2017) / Infiniti JX35 and QX60 (2014-2017) Third Row (Black)	C0131	B011W1B5Y0	Shipped	1	USD	44.99		0.0		0.0				CLINTON	WASHINGTON	98236-9684	US	
112-6202405-9387469	112-6202405-9387469	2017-09-13T17:00:36+00:00	2017-09-15T15:36:36+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats and MAXTRAY Cargo Liner for Jeep Renegade (2015-2017) (Black)	A0196/B0196/D0196-FBA	B014F6P6NU	Shipped	1	USD	215.97	15.12							Gainesville	Florida	32607	US	
112-4558815-6357049	112-4558815-6357049	2017-09-13T16:59:09+00:00	2017-09-14T02:22:51+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Toyota Tundra Crew Max (Coverage Under Second Row Seat) (2014-2017) Complete Set (Black)	A0108/B0155-FBA	B00VEIVBKK	Shipped	1	USD	161.98								BLOOMFIELD	NJ	07003-6006	US	
114-0660632-9865061	114-0660632-9865061	2017-09-13T16:57:02+00:00	2017-09-13T20:57:18+00:00	Shipped	Amazon	Amazon.com			NextDay	MAXFLOORMAT Floor Mats and MAXTRAY Cargo Liner for Expedition / Navigator With Bench Seat Or Console 2011-2017 Black	A0183/B0183/C0183/E0183-FBA	B014F6A4VE	Shipped	1	USD	274.46		61.6						EUGENE	OR	97401-2224	US	
114-1069761-2313849	114-1069761-2313849	2017-09-13T16:31:09+00:00	2017-09-14T00:00:15+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats and MAXTRAY Cargo Liner Buick Encore (2013-2017) / Chevrolet Trax (2014-2017) Complete Set Black	A0129/B0129/D0129-FBA	B00NT95MHK	Shipped	1	USD	215.97								BELMONT	NY	14813-9739	US	
112-1055782-5997818	112-1055782-5997818	2017-09-13T16:06:37+00:00	2017-09-14T09:35:11+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Nissan Murano (2015-2017) (Black)	D0173-FBA	B014F6TCWG	Shipped	1	USD	80.99								FOUNTAIN	CO	80817-4116	US	
111-3730358-6107444	111-3730358-6107444	2017-09-13T16:04:55+00:00	2017-09-14T20:31:19+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY All Weather Cargo Liner for Honda CR-V (2017) Without Optional Subwoofer -  Upper Deck Position (Black)	D0250-FBA	B071WWXX6C	Shipped	1	USD	80.99								CROSSVILLE	TN	38558-8843	US	
111-2666061-7341034	111-2666061-7341034	2017-09-13T15:40:13+00:00	2017-09-13T23:01:25+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford F-250 / F-350 (2017) SuperCrew and SuperCab Only First Row (Black)	A0246-FBA	B06Y19JF2G	Shipped	1	USD	85.49								BIG SPRING	TX	79720-0205	US	
112-0721494-9731434		2017-09-13T15:37:41+00:00	2017-09-13T19:08:22+00:00	Shipped	Merchant	Amazon.com			Standard	MAXTRAY All Weather Cargo Liner for Acura RDX (2013-2017) (Black)	D0235	B06XN6DVBS	Shipped	1	USD	71.99		0.0		0.0				Hilliard	Ohio	43026	US	
112-4389864-5355447	112-4389864-5355447	2017-09-13T14:32:03+00:00	2017-09-13T22:42:48+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford F-250 / F-350 / F-450 / F-550 (With Raised Pedal) (2012-2016) First Row Set (Black)	A0116-FBA	B00HZOBRNS	Shipped	1	USD	85.49								FREDERICK	MD	21704-5117	US	
112-6357798-6944220	112-6357798-6944220	2017-09-13T14:28:27+00:00	2017-09-14T01:20:26+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats (3 Row Set) and MAXTRAY Cargo Liner (Behind Third Row) for Suburban / Yukon XL (2015-2017) Black	A0136/B0159/E0159-FBA	B010643GA0	Shipped	1	USD	242.97								MEAD	WA	99021-9754	US	
114-0152762-9123462	114-0152762-9123462	2017-09-13T14:26:35+00:00	2017-09-13T20:27:06+00:00	Shipped	Amazon	Amazon.com			NextDay	MAXFLOORMAT Floor Mats (2 Row Set) and MAXTRAY Cargo Liner for Audi Q5 (2009-2017) (Black)	A0214/B0214/D0214-FBA	B01M2CABHA	Shipped	1	USD	224.97		27.99						SOUTH BEND	IN	46614-6132	US	
111-2050586-8297046	111-2050586-8297046	2017-09-13T13:59:38+00:00	2017-09-13T17:36:46+00:00	Shipped	Amazon	Amazon.com			SecondDay	SMARTLINER Cargo Liner for Cadillac XT5 2017 (Black)	D0243-SML-FBA	B06XPNK5M7	Shipped	1	USD	74.99								Bedford	TX	76021	US	
113-3683801-4515400	113-3683801-4515400	2017-09-13T13:50:53+00:00	2017-09-15T12:31:44+00:00	Shipped	Amazon	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Nissan Titan (2017) / Titan XD (2016-2017) Crew Cab With Underseat Tool Box 2 Row Set (Black)	A0216/B0216-FBA	B06XWQ6WPB	Shipped	1	USD	143.98		11.92					11.92	GROVELAND	CA	95321-9716	US	US Core Free Shipping
111-5610650-5138624	111-5610650-5138624	2017-09-13T13:45:27+00:00	2017-09-14T14:24:59+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats (2 Row Set) and MAXTRAY Cargo Liner Lower Deck Position for Honda CR-V (2017) (Black)	A0250/B0250/D0251-FBA	B0721BZWVF	Shipped	1	USD	224.97								DAYTON	OH	45410-2931	US	
113-4096774-3367423	113-4096774-3367423	2017-09-13T13:04:30+00:00	2017-09-14T02:26:05+00:00	Shipped	Amazon	Amazon.com			SecondDay	SMARTLINER Cargo Liner for Nissan Sentra 2013 2014 2015 2016 2017 (Black)	D0267-SML-FBA	B06XPL11BN	Shipped	1	USD	74.99								NEWTOWN	PA	18940-1428	US	
113-4156144-9657829	113-4156144-9657829	2017-09-13T12:58:47+00:00	2017-09-14T09:07:22+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Jeep Cherokee (2014-2017) (Black)	D0150-FBA	B00HYI2D7O	Shipped	1	USD	70.99								COON RAPIDS	MN	55448-4327	US	
111-6869833-0898604	111-6869833-0898604	2017-09-13T12:52:56+00:00	2017-09-14T07:51:41+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford F-150 SuperCrew With Front Bucket Seats (2015-2017) Complete Set (Black)	A0167/B0167-FBA	B014F5ISHC	Shipped	1	USD	152.98								Buffalo	NY	14214	US	
113-1243447-2365018	113-1243447-2365018	2017-09-13T12:49:17+00:00	2017-09-13T22:53:07+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Mercedes Benz C Class (2015-2017) Complete Set (Black)	A0165/B0165-FBA	B014F5IOBW	Shipped	1	USD	143.98		20.4						FREDERICKSBURG	VA	22408-4181	US	
113-8348478-3387444	113-8348478-3387444	2017-09-13T12:42:00+00:00	2017-09-14T01:40:18+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY All Weather Cargo Liner for Honda CR-V (2017) Without Optional Subwoofer -  Upper Deck Position (Black)	D0250-FBA	B071WWXX6C	Shipped	1	USD	80.99								LIBERTY TWP	OH	45011-7303	US	
114-5028736-7468241	114-5028736-7468241	2017-09-13T12:10:43+00:00	2017-09-14T07:21:06+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford F-150 SuperCrew With Front Bucket Seats (2015-2017) Complete Set (Black)	A0167/B0167-FBA	B014F5ISHC	Shipped	1	USD	152.98								SUWANEE	GA	30024-2639	US	
111-5515540-2571450	111-5515540-2571450	2017-09-13T11:51:59+00:00	2017-09-14T07:20:23+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Chevrolet Equinox / GMC Terrain (2018) Complete Set (Black)	A0310/B0310-FBA	B073RMWSRX	Shipped	1	USD	143.98								CLINTON TOWNSHIP	MI	48036-2116	US	
111-5515540-2571450	111-5515540-2571450	2017-09-13T11:51:59+00:00	2017-09-14T07:20:23+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY All Weather Cargo Liner for Chevrolet Equinox / GMC Terrain (2018) (Black)	D0310-FBA	B072K68K2R	Shipped	1	USD	80.99								CLINTON TOWNSHIP	MI	48036-2116	US	
112-2775437-2384260	112-2775437-2384260	2017-09-13T11:47:27+00:00	2017-09-13T19:59:45+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford F-150 SuperCrew With Front Bucket Seats (2015-2017) Complete Set (Black)	A0167/B0167-FBA	B014F5ISHC	Shipped	1	USD	152.98								KANOPOLIS	KS	67454-9564	US	
114-8003708-9429867		2017-09-13T11:42:37+00:00	2017-09-13T17:49:15+00:00	Shipped	Merchant	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Ford F-250 / F-350 / F-450 / F-550 Crew Cab (1999-2010) Second Row (Black)	B0176	B014F6QWZG	Shipped	1	USD	58.49		0.0		0.0				PIERRE	SD	57501-6312	US	
112-4502564-2445853	112-4502564-2445853	2017-09-13T11:15:10+00:00	2017-09-14T20:14:22+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats (3 Row Set) and MAXTRAY Cargo Liner Behind 3rd Row Toyota SIENNA 8 Passenger (2013-2017) (Black)	A0128/B0083/C0083/D0128-FBA	B00HZOBZXK	Shipped	1	USD	269.96								SNELLVILLE	GA	30078-2848	US	
114-8499557-7801019	114-8499557-7801019	2017-09-13T10:45:18+00:00	2017-09-16T14:46:26+00:00	Cancelled	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Toyota Tundra Crew Max (Coverage Under Second Row Seat) (2014-2017) Complete Set (Black)	A0108/B0155-FBA	B00VEIVBKK	Unshipped	1	USD	161.98								Miami	Fl	33125	US	
113-7048421-2189868	113-7048421-2189868	2017-09-13T10:38:48+00:00	2017-09-14T03:47:34+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Nissan Rogue (2014-2017) Complete Set (Black)	A0151/B0151-FBA	B00HZOCC3C	Shipped	1	USD	143.98		12.95						NORTH LAS VEGAS	NV	89032-3461	US	
111-8921378-0049845	111-8921378-0049845	2017-09-13T10:06:54+00:00	2017-09-14T00:38:52+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats NEW FULL COVERAGE for Traverse / Enclave / Acadia / Outlook with Bucket Seats 3 Row Set (Black)	A0043/B0044-P-AMZ	B01MTL5E9I	Shipped	1	USD	161.98								Cooper	Me	04657	US	
114-0476193-6623428	114-0476193-6623428	2017-09-13T09:16:05+00:00	2017-09-14T20:37:57+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Hyundai Tucson (2016-2017) Second Row (Black)	B0206-FBA	B01E4HTA0U	Shipped	1	USD	58.49								RIDGEFIELD PARK	NJ	07660-1019	US	
113-3406205-0922664	113-3406205-0922664	2017-09-13T07:47:35+00:00	2017-09-14T03:18:09+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY All Weather Cargo Liner for Mazda CX-9 (2016-2017) Behind Third Row (Black)	E0257-FBA	B071JYV1PV	Shipped	1	USD	71.99								VERNON HILLS	IL	60061-1000	US	B2B Free Shipping
114-5044447-1969851	114-5044447-1969851	2017-09-13T06:52:46+00:00	2017-09-14T01:28:58+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford F-150 SuperCrew With Front Bucket Seats (2015-2017) Complete Set (Black)	A0167/B0167-FBA	B014F5ISHC	Shipped	1	USD	152.98								ISHPEMING	MI	49849-3327	US	
111-2713105-9763423	111-2713105-9763423	2017-09-13T06:41:13+00:00	2017-09-13T18:30:06+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats and MAXTRAY Cargo Liner for Jeep Renegade (2015-2017) (Black)	A0196/B0196/D0196-FBA	B014F6P6NU	Shipped	1	USD	215.97								YUTAN	NE	68073-3004	US	
112-5648747-2061864	112-5648747-2061864	2017-09-13T05:57:23+00:00	2017-09-13T20:30:19+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Dodge Grand Caravan / Chrysler Town & Country (2008-2017) (3 Row Set) (Black)	A0046/B0046-FBA	B013XJEQB8	Shipped	1	USD	161.98								Mpls	mn	55423	US	
112-5213212-2025853		2017-09-13T05:51:21+00:00	2017-09-13T18:34:44+00:00	Shipped	Merchant	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Chevy Colorado / GMC Canyon (2015-2017) First Row Set (Black)	A0164	B014F68PNS	Shipped	1	USD	85.49		0.0		0.0				Arlington	TX	76015-2116	US	
114-0596417-0642663	114-0596417-0642663	2017-09-13T05:43:47+00:00	2017-09-19T08:39:21+00:00	Shipped	Amazon	Amazon.com			Standard	MAXFLOORMAT Floor Mats and MAXTRAY Cargo Liner for Toyota Corolla (2014-2017) Complete Set (Black)	A0147/B0147/D0147-FBA	B00HYHXJYG	Shipped	1	USD	224.97		12.93					12.93	Concord	CA	94520	US	US Core Free Shipping
114-6204907-3199464	114-6204907-3199464	2017-09-13T05:19:25+00:00	2017-09-19T08:21:21+00:00	Shipped	Amazon	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Honda CR-V (2017) Complete Set (Black)	A0250/B0250-FBA	B0721BKXJB	Shipped	1	USD	143.98								SAN DIEGO	CA	92130-4620	US	
113-1944848-4519419	113-1944848-4519419	2017-09-13T04:43:07+00:00	2017-09-13T09:45:12+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats NEW FULL COVERAGE for Traverse / Enclave / Acadia / Outlook with Bucket Seats 3 Row Set (Black)	A0043/B0044-P-AMZ	B01MTL5E9I	Shipped	1	USD	161.98								Los Angeles	CA	90059	US	
111-7549472-1766661		2017-09-13T04:41:56+00:00	2017-09-13T18:57:35+00:00	Shipped	Merchant	Amazon.com			Standard	MAXTRAY All Weather Cargo Liner for Acura RDX (2013-2017) (Black)	D0235	B06XN6DVBS	Shipped	1	USD	71.99		0.0		0.0				HOOVER	AL	35226-5057	US	
111-2799649-1441863	111-2799649-1441863	2017-09-13T04:09:56+00:00	2017-09-15T21:58:35+00:00	Shipped	Amazon	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Toyota Venza (2009-2015) Second Row (Black)	B0052-FBA	B006M4V6U6	Shipped	1	USD	58.49		7.23					7.23	CATHEDRAL CITY	CA	92234-0827	US	US Core Free Shipping
112-9635002-3838662	112-9635002-3838662	2017-09-13T04:09:27+00:00	2017-09-13T12:15:02+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Silverado / Sierra Crew Cab (2007-2013) HD Models (2007-2014) Complete Set (Black)	A0015/B0020-FBA	B00C28CLI2	Shipped	1	USD	152.98								ALBUQUERQUE	NM	87113-2042	US	
111-3997200-2647451	111-3997200-2647451	2017-09-13T04:02:19+00:00	2017-09-14T01:54:57+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford F-150 SuperCrew With Front Bucket Seats (2015-2017) Complete Set (Black)	A0167/B0167-FBA	B014F5ISHC	Shipped	1	USD	152.98								VISALIA	CA	93291-9101	US	
111-9210726-1990610	111-9210726-1990610	2017-09-13T03:51:55+00:00	2017-09-13T22:56:08+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford FUSION / Lincoln MKZ (2013-2016) Complete Set (Black)	A0133/B0133-FBA	B00HYHXEC8	Shipped	1	USD	143.98								TEMECULA	CA	92591-5600	US	
114-4683225-7387429	114-4683225-7387429	2017-09-13T03:34:43+00:00	2017-09-13T12:34:37+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Kia Sorento 2016-2017 (7-Passenger) Behind Second Row (Black)	D0191-FBA	B014F6TNRU	Shipped	1	USD	80.99								Tehachapi	CA	93561	US	
113-8921908-0725038		2017-09-13T03:04:42+00:00	2017-09-13T18:34:40+00:00	Shipped	Merchant	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Chevrolet Equinox / GMC Terrain (2018) Second Row Set (Black)	B0310	B073RN7QDJ	Shipped	1	USD	58.49		0.0		0.0				LANCASTER	PA	17603-2234	US	
111-0211512-0257857	111-0211512-0257857	2017-09-13T02:58:49+00:00	2017-09-14T02:29:26+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford Edge (2015-2017) Second Row (Black)	B0192-FBA	B014F6RQEW	Shipped	1	USD	58.49								LOMBARD	IL	60148-6801	US	
111-0333732-1344239	111-0333732-1344239	2017-09-13T02:41:28+00:00	2017-09-13T16:57:09+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats (3 Row Set) and MAXTRAY Cargo Liner Behind Third Row for Chrysler Pacifica (2017) (Black)	A0232/B0232/C0232/E0232-FBA	B06ZZM2XFR	Shipped	1	USD	278.96								PARMA	OH	44130-8231	US	
114-8954193-6437047	114-8954193-6437047	2017-09-13T02:38:25+00:00	2017-09-14T02:28:54+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXLINER A0224/B0224 MAXFLOORMAT Black Floor Mat for Honda Civic Sedan, 1 Pack	A0224/B0224-FBA	B074R25VJW	Shipped	1	USD	143.98								BRONX	NY	10475-4585	US	
113-4629459-5300263	113-4629459-5300263	2017-09-13T02:35:35+00:00	2017-09-14T07:20:08+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford F-150 SuperCrew With Front Bucket Seats (2015-2017) Complete Set (Black)	A0167/B0167-FBA	B014F5ISHC	Shipped	1	USD	152.98								ATLANTA	GA	30349-1092	US	
113-5302509-6890669	113-5302509-6890669	2017-09-13T02:25:46+00:00	2017-09-13T16:36:20+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Nissan Rogue (2014-2017) Complete Set (Black)	A0151/B0151-FBA	B00HZOCC3C	Shipped	1	USD	143.98								STOCKTON	CA	95219-4504	US	
114-5642218-3404264	114-5642218-3404264	2017-09-13T01:49:01+00:00	2017-09-13T16:46:59+00:00	Shipped	Amazon	Amazon.com			Standard	MAXTRAY All Weather Cargo Liner for Chevrolet Equinox / GMC Terrain (2018) (Black)	D0310-FBA	B072K68K2R	Shipped	1	USD	80.99		8.32						ANDERSON	IN	46017-9658	US	
112-7793122-2732239	112-7793122-2732239	2017-09-13T01:22:25+00:00	2017-09-13T20:41:29+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats One Piece for Silverado / Sierra (2014-2017) First Row Set Black	A0226-FBA	B06XDF72XV	Shipped	1	USD	98.99								WESTPOINT	IN	47992-9294	US	
112-9130952-6773012		2017-09-13T01:18:15+00:00	2017-09-13T18:34:41+00:00	Shipped	Merchant	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Chevy Colorado / GMC Canyon (2015-2017) Crew Cab Complete Set (Black)	A0164/B0164	B014F5IJ44	Shipped	1	USD	143.98		0.0		0.0				SOUTH LYON	MI	48178-0019	US	
112-4737190-6916205	112-4737190-6916205	2017-09-13T01:14:46+00:00	2017-09-14T01:54:53+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford F-150 SuperCrew With Front Bucket Seats (2015-2017) Complete Set (Black)	A0167/B0167-FBA	B014F5ISHC	Shipped	1	USD	152.98								PHOENIX	AZ	85016-5736	US	
112-8576697-5196228	112-8576697-5196228	2017-09-13T01:02:28+00:00	2017-09-14T08:39:09+00:00	Shipped	Amazon	Amazon.com			SecondDay	SMARTLINER Cargo Liner for Ford Mustang 2015 2016 2017 (Black)	D0258-SML-FBA	B06XPP3165	Shipped	1	USD	74.99		10.32						OAKLAND	CA	94606-5202	US	
111-1664532-3593017	111-1664532-3593017	2017-09-13T00:55:53+00:00	2017-09-14T04:52:23+00:00	Shipped	Amazon	Amazon.com			Standard	MAXTRAY Cargo Liner for Toyota 4runner With 3rd Row Seats (2010-2017) (Black)	D0120-FBA	B015JP0AYG	Shipped	1	USD	80.99		8.97						CHARLOTTE	NC	28209-4740	US	
